"Data Source","World Development Indicators",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Iran, Islamic Rep.","IRN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10.0410003662109","10.1420001983643","10.2449998855591","10.3540000915527","10.4709997177124","10.5930004119873","11.3330001831055","12.1140003204346","12.9340000152588","13.789999961853","14.6820001602173","15.6099996566772","16.5779991149902","17.5879993438721","18.6450004577637","18.0330009460449","17.0189990997314","14.8070001602173","15.7740001678467","15.2390003204346","13.7399997711182","14.7849998474121","13.3149995803833","12.9289999008179","14.2829999923706","16.1310005187988","17.3509998321533","17.4400005340576","16.92799949646","13.835000038147","14.3540000915527",
"Iraq","IRQ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2819995880127","8.33300018310547","8.39900016784668","8.45400047302246","8.50500011444092","8.55099964141846","8.59899997711182","8.64299964904785","8.94400024414063","9.25500011444092","9.57400035858154","9.90100002288818","10.2379999160767","10.585000038147","10.9420003890991","11.3090000152588","11.6899995803833","12.0819997787476","12.0100002288818","11.9379997253418","11.8660001754761","11.789999961853","11.7159996032715","12.6079998016357","13.5520000457764","14.0120000839233","14.4840002059937","11.1929998397827","11.2869997024536","11.3380002975464","11.0659999847412","11.0780000686646",
"Iceland","ISL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7330017089844","67.4540023803711","68.7360000610352","68.9879989624023","69.375","71.2839965820313","69.5540008544922","68.556999206543","70.1269989013672","72.2119979858398","73.7429962158203","72.6169967651367","71.9680023193359","71.6070022583008","71.2429962158203","70.8769989013672","71.504997253418","71.5419998168945","70.9089965820313","70.265998840332","70.6279983520508","70.2119979858398","70.8369979858398","71.4759979248047","72.1500015258789","73.0989990234375","73.1790008544922","72.3190002441406","71.0589981079102","70.2129974365234","68.056999206543","61.6710014343262",
"Israel","ISR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2200012207031","46.6319999694824","47.9300003051758","49.068000793457","50.7029991149902","51.6599998474121","51.4580001831055","51.4150009155273","51.3349990844727","52.4780006408691","53.4860000610352","53.7400016784668","53.3019981384277","54.1870002746582","54.6790008544922","55.2919998168945","55.6660003662109","56.1699981689453","56.2120018005371","57.1399993896484","57.4819984436035","57.1399993896484","58.1199989318848","58.2290000915527","59.1969985961914","59.1129989624023","59.3769989013672","59.2509994506836","59.7799987792969","59.5559997558594","58.1959991455078","58.5180015563965",
"Italy","ITA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9700012207031","35.9550018310547","33.9819984436035","33.5359992980957","33.4889984130859","33.5169982910156","33.9620018005371","34.1860008239746","34.6809997558594","35.4129981994629","35.6990013122559","36.2369995117188","36.7900009155273","37.3470001220703","38.4179992675781","38.0509986877441","38.193000793457","37.9449996948242","38.6809997558594","38.25","38.1910018920898","38.4080009460449","39.7210006713867","39.6920013427734","40.1389999389648","39.7859992980957","40.4580001831055","40.943000793457","41.1059989929199","41.257999420166","39.8400001525879","39.8899993896484",
"Jamaica","JAM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3499984741211","61.7630004882813","61.1679992675781","60.5660018920898","59.9589996337891","59.3479995727539","58.7319984436035","58.1129989624023","57.4930000305176","56.3979988098145","54.8979988098145","53.4059982299805","53.1500015258789","52.8959999084473","55.2729988098145","55.8639984130859","56.4410018920898","57.0139999389648","57.2840003967285","55.6150016784668","54.6959991455078","54.7779998779297","54.8680000305176","56.2550010681152","55.8660011291504","56.2509994506836","58.5960006713867","59.0730018615723","57.9160003662109","58.4389991760254","54.9300003051758","56.0950012207031",
"Jordan","JOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8649997711182","14.1280002593994","14.3559999465942","14.5719995498657","14.8039999008179","15.0600004196167","15.1140003204346","15.1990003585815","15.3020000457764","15.3999996185303","15.4840002059937","15.5670003890991","15.6389999389648","15.71399974823","15.7690000534058","15.8149995803833","15.8489999771118","15.8909997940063","15.9429998397827","16.0069999694824","16.0930004119873","16.1770000457764","16.2740001678467","16.378999710083","16.4979991912842","16.6469993591309","16.798999786377","16.9610004425049","14.9759998321533","13.996000289917","13.3319997787476","13.4689998626709",
"Japan","JPN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.076000213623","50.673999786377","50.7159996032715","50.2820014953613","50.1430015563965","49.9449996948242","49.9879989624023","50.3870010375977","50.0509986877441","49.5950012207031","49.2109985351563","49.0740013122559","48.4770011901855","48.1829986572266","48.1790008544922","48.2999992370605","48.4070014953613","48.3919982910156","48.3689994812012","48.439998626709","48.3419990539551","48.0929985046387","48.0299987792969","48.8359985351563","49.1319999694824","49.5690002441406","50.2620010375977","51.0950012207031","52.4440002441406","53.3230018615723","53.181999206543","53.2999992370605",
"Kazakhstan","KAZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7419967651367","65.1070022583008","65.2939987182617","65.6429977416992","66.1760025024414","66.5139999389648","66.4209976196289","66.2710037231445","66.2890014648438","66.1269989013672","65.7109985351563","65.2229995727539","64.9199981689453","65.0130004882813","64.7529983520508","64.5559997558594","64.9520034790039","65.7949981689453","66.6669998168945","65.1460037231445","65.3830032348633","65.4140014648438","65.4440002441406","65.4759979248047","65.4250030517578","65.3759994506836","64.2959976196289","63.2019996643066","64.0279998779297","64.0100021362305","63.6230010986328","63.2700004577637",
"Kenya","KEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.447998046875","69.5400009155273","69.6589965820313","69.7959976196289","69.9390029907227","70.0780029296875","70.1859970092773","70.2679977416992","70.3410034179688","70.4240036010742","70.4850006103516","70.5439987182617","70.6039962768555","70.6640014648438","70.7229995727539","70.7829971313477","70.8430023193359","70.9029998779297","70.9629974365234","71.0230026245117","71.0830001831055","71.1419982910156","71.2020034790039","71.2610015869141","71.3209991455078","71.379997253418","71.4400024414063","71.6439971923828","71.859001159668","72.0859985351563","70.8450012207031","70.984001159668",
"Kyrgyz Republic","KGZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1619987487793","51.1059989929199","52.773998260498","54.689998626709","57.4939994812012","58.3600006103516","57.6370010375977","56.5900001525879","56.5139999389648","56.242000579834","55.7190017700195","55.1839981079102","55.2840003967285","54.3940010070801","53.5019989013672","53.8380012512207","54.2039985656738","53.9119987487793","53.6240005493164","52.689998626709","52.3819999694824","52.8269996643066","51.7750015258789","49.189998626709","50.3569984436035","49.9140014648438","48.3359985351563","45.9049987792969","44.1640014648438","43.9739990234375","41.5639991760254","42.140998840332",
"Cambodia","KHM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7030029296875","76.5350036621094","76.3980026245117","76.3809967041016","78.4459991455078","78.1480026245117","78.0220031738281","77.9700012207031","77.8779983520508","77.4410018920898","76.4789962768555","81.8690032958984","79.870002746582","77.7490005493164","75.5059967041016","75.2119979858398","74.931999206543","74.6709976196289","76.0309982299805","77.3769989013672","81.2730026245117","81.8440017700195","78.3570022583008","74.4000015258789","74.3870010375977","73.4160003662109","75.9150009155273","76.4209976196289","76.2610015869141","76.1159973144531","73.8059997558594","73.9599990844727",
"Kiribati","KIR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7210006713867","46.8680000305176","46.8530006408691","46.8139991760254","47.5810012817383","48.1559982299805","48.6549987792969","49.5499992370605","46.8429985046387","47.4029998779297","49.1829986572266","49.810001373291","50.2309989929199","49.3190002441406","50.5499992370605","50.6300010681152","50.8720016479492","50.7890014648438","50.5019989013672","49.6780014038086","49.8950004577637","50.0810012817383","50.298999786377","50.6209983825684","51.8030014038086","52.2960014343262","52.515998840332","53.0289993286133","53.1370010375977","53.7369995117188","53.0719985961914","53.390998840332",
"Kuwait","KWT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8370018005371","44.1800003051758","44.1669998168945","44.4339981079102","44.5820007324219","44.0050010681152","44.2890014648438","44.6879997253418","45.0909996032715","45.8580017089844","46.0419998168945","46.3569984436035","46.4459991455078","45.5260009765625","45.8730010986328","46.2369995117188","46.6959991455078","47.1660003662109","47.6319999694824","48.0830001831055","48.5099983215332","48.8810005187988","49.2330017089844","49.5629997253418","49.8660011291504","50.1419982910156","50.3810005187988","50.7299995422363","50.5789985656738","50.5260009765625","45.9630012512207","47.4280014038086",
